2020-06-28 20:08:05.6422||DEBUG|Tgs.Web.Authentication.Api.Program|init main |url: |action: 
2020-06-28 21:21:24.5605||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\jperezoch\source\repos\WebNetCore\Tgs.Authentication.Api |url: |action: 
2020-06-28 21:21:24.6725|1|DEBUG|Tgs.Web.Authentication.Api.Controllers.HomeController|NLog injected into HomeController |url: https://localhost/home|action: Get
2020-06-28 21:21:24.8056||INFO|Tgs.Web.Authentication.Api.Controllers.HomeController|Api funcionando correctamente |url: https://localhost/home|action: Get
2020-06-28 21:21:34.9958|1|DEBUG|Tgs.Web.Authentication.Api.Controllers.Manage.UserController|NLog injected into UserController |url: https://localhost/api/user/user|action: UserByEmail
2020-06-28 21:21:37.9787|1|INFO|Tgs.Web.Authentication.Api.Controllers.Manage.UserController|Se envia la informacion del usuario jdpo2008@gmail.com |url: https://localhost/api/user/user|action: UserByEmail
2020-06-28 21:24:19.0400||DEBUG|Tgs.Web.Authentication.Api.Program|init main |url: |action: 
2020-06-28 21:24:21.6318||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2020-06-28 21:24:21.6463||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2020-06-28 21:24:21.6720||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\jperezoch\source\repos\WebNetCore\Tgs.Authentication.Api |url: |action: 
2020-06-28 21:24:21.7683|1|DEBUG|Tgs.Web.Authentication.Api.Controllers.HomeController|NLog injected into HomeController |url: https://localhost/home|action: Get
2020-06-28 21:24:21.8636||INFO|Tgs.Web.Authentication.Api.Controllers.HomeController|Api funcionando correctamente |url: https://localhost/home|action: Get
